id,parent_id,kind,title,status,priority,parallel_policy,tags,depends_on_count,checkpoint_count,gate_count,consumes_interface_count,exclusive_paths,read_paths,forbidden_paths,shared_locks,next_action
CE-CCP1-F03-003,CE-CCP1-F03-000,task,Bind existing Cellerator CUDA providers,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/bind_existing_cellerator_cuda_providers_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/bind_existing_cellerator_cuda_providers.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/bind_existing_cellerator_cuda_providers_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement bind existing cellerator cuda providers in the isolated F03 lane, add the focused ce_ccp1_f03_003 gate, and publish a source-linked receipt."
CE-CCP1-F03-004,CE-CCP1-F03-000,task,Generate custom relation kernels where selected,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/generate_custom_relation_kernels_where_selected_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/generate_custom_relation_kernels_where_selected.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/generate_custom_relation_kernels_where_selected_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement generate custom relation kernels where selected in the isolated F03 lane, add the focused ce_ccp1_f03_004 gate, and publish a source-linked receipt."
CE-CCP1-F03-005,CE-CCP1-F03-000,task,Generate non-relation CUDA operations,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/generate_non_relation_cuda_operations_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/generate_non_relation_cuda_operations.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/generate_non_relation_cuda_operations_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement generate non-relation cuda operations in the isolated F03 lane, add the focused ce_ccp1_f03_005 gate, and publish a source-linked receipt."
CE-CCP1-F03-006,CE-CCP1-F03-000,task,Implement NVCC option and architecture mapping,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/implement_nvcc_option_and_architecture_mapping_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/implement_nvcc_option_and_architecture_mapping.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/implement_nvcc_option_and_architecture_mapping_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement nvcc option and architecture mapping in the isolated F03 lane, add the focused ce_ccp1_f03_006 gate, and publish a source-linked receipt."
CE-CCP1-F03-007,CE-CCP1-F03-000,task,Implement host/device split compilation,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/implement_host_device_split_compilation_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/implement_host_device_split_compilation.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/implement_host_device_split_compilation_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement host/device split compilation in the isolated F03 lane, add the focused ce_ccp1_f03_007 gate, and publish a source-linked receipt."
CE-CCP1-F03-008,CE-CCP1-F03-000,task,Implement relocatable device code and device linking,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/implement_relocatable_device_code_and_device_linking_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/implement_relocatable_device_code_and_device_linking.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/implement_relocatable_device_code_and_device_linking_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement relocatable device code and device linking in the isolated F03 lane, add the focused ce_ccp1_f03_008 gate, and publish a source-linked receipt."
CE-CCP1-F03-009,CE-CCP1-F03-000,task,"Implement PTX, cubin, and fatbinary intermediates",planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/implement_ptx_cubin_and_fatbinary_intermediates_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/implement_ptx_cubin_and_fatbinary_intermediates.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/implement_ptx_cubin_and_fatbinary_intermediates_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement ptx, cubin, and fatbinary intermediates in the isolated F03 lane, add the focused ce_ccp1_f03_009 gate, and publish a source-linked receipt."
CE-CCP1-F03-010,CE-CCP1-F03-000,task,Integrate CUDA runtime and library linkage,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/integrate_cuda_runtime_and_library_linkage_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/integrate_cuda_runtime_and_library_linkage.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/integrate_cuda_runtime_and_library_linkage_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement integrate cuda runtime and library linkage in the isolated F03 lane, add the focused ce_ccp1_f03_010 gate, and publish a source-linked receipt."
CE-CCP1-F03-011,CE-CCP1-F03-000,task,Map CUDA diagnostics and line information,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/map_cuda_diagnostics_and_line_information_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/map_cuda_diagnostics_and_line_information.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/map_cuda_diagnostics_and_line_information_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement map cuda diagnostics and line information in the isolated F03 lane, add the focused ce_ccp1_f03_011 gate, and publish a source-linked receipt."
CE-CCP1-F03-012,CE-CCP1-F03-000,task,Integrate asynchronous readiness and streams,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/integrate_asynchronous_readiness_and_streams_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/integrate_asynchronous_readiness_and_streams.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/integrate_asynchronous_readiness_and_streams_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement integrate asynchronous readiness and streams in the isolated F03 lane, add the focused ce_ccp1_f03_012 gate, and publish a source-linked receipt."
CE-CCP1-F03-013,CE-CCP1-F03-000,validation_task,Deliver the first NVCC object milestone,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/deliver_the_first_nvcc_object_milestone_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/deliver_the_first_nvcc_object_milestone.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/deliver_the_first_nvcc_object_milestone_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement deliver the first nvcc object milestone in the isolated F03 lane, add the focused ce_ccp1_f03_013 gate, and publish a source-linked receipt."
CE-CCP1-F03-014,CE-CCP1-F03-000,validation_task,Benchmark NVCC backend complete cost,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,1,0,1,0,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/benchmark_nvcc_backend_complete_cost_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/benchmark_nvcc_backend_complete_cost.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/benchmark_nvcc_backend_complete_cost_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement benchmark nvcc backend complete cost in the isolated F03 lane, add the focused ce_ccp1_f03_014 gate, and publish a source-linked receipt."
CE-CCP1-F03-015,CE-CCP1-F03-000,validation_task,Freeze the NVCC backend,planned,829,serial_in_lane,f03;compiler-backend-nvcc;leaf,3,1,1,2,bench/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc;include/Cellerator/compiler/backend/nvcc/freeze_the_nvcc_backend_v1.hh;src/compiler/backend/nvcc;src/compiler/backend/nvcc/freeze_the_nvcc_backend.cc;tests/compiler/backend/nvcc;tests/compiler/backend/nvcc/freeze_the_nvcc_backend_test.cc,cmake/providers;include/Cellerator/geometry/persistence;include/Cellerator/runtime;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze the nvcc backend in the isolated F03 lane, add the focused ce_ccp1_f03_015 gate, and publish a source-linked receipt."
CE-CCP1-F04-000,CE-CCP1-P50,workstream,"Clang CUDA, LLVM/NVPTX, and direct PTX routes",planned,878,serial_lane,workstream;f04;compiler-backend-nvptx,1,0,0,0,include/Cellerator/compiler/backend/nvptx;src/compiler/backend/nvptx;tests/compiler/backend/nvptx;bench/compiler/backend/nvptx,src/compute/architecture/providers/nvidia;include/Cellerator/geometry/persistence/execution_capability_manifest_v1.hh;docs/language,CMakeLists.txt;src/CMakeLists.txt;tools/CMakeLists.txt;tests/CMakeLists.txt;bench/CMakeLists.txt;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;.gitmodules;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;cmake/compiler/CelleratorCompilerTargets.cmake,,Claim F04-001 after milestone prerequisites are reached.
CE-CCP1-F04-001,CE-CCP1-F04-000,validation_task,Freeze Clang CUDA and NVPTX backend contracts,planned,828,serial_in_lane,f04;compiler-backend-nvptx;leaf,1,0,1,0,bench/compiler/backend/nvptx;include/Cellerator/compiler/backend/nvptx;include/Cellerator/compiler/backend/nvptx/freeze_clang_cuda_and_nvptx_backend_contracts_v1.hh;src/compiler/backend/nvptx;src/compiler/backend/nvptx/freeze_clang_cuda_and_nvptx_backend_contracts.cc;tests/compiler/backend/nvptx;tests/compiler/backend/nvptx/freeze_clang_cuda_and_nvptx_backend_contracts_test.cc,docs/language;include/Cellerator/geometry/persistence/execution_capability_manifest_v1.hh;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement freeze clang cuda and nvptx backend contracts in the isolated F04 lane, add the focused ce_ccp1_f04_001 gate, and publish a source-linked receipt."
CE-CCP1-F04-002,CE-CCP1-F04-000,task,Implement Clang CUDA action mapping,planned,828,serial_in_lane,f04;compiler-backend-nvptx;leaf,1,0,1,0,bench/compiler/backend/nvptx;include/Cellerator/compiler/backend/nvptx;include/Cellerator/compiler/backend/nvptx/implement_clang_cuda_action_mapping_v1.hh;src/compiler/backend/nvptx;src/compiler/backend/nvptx/implement_clang_cuda_action_mapping.cc;tests/compiler/backend/nvptx;tests/compiler/backend/nvptx/implement_clang_cuda_action_mapping_test.cc,docs/language;include/Cellerator/geometry/persistence/execution_capability_manifest_v1.hh;src/compute/architecture/providers/nvidia,.gitmodules;CMakeLists.txt;bench/CMakeLists.txt;cmake/compiler/CelleratorCompilerTargets.cmake;cmake/package/CelleratorConfig.cmake.in;cmake/package/CelleratorConfigVersion.cmake.in;include/Cellerator/Cellerator.hh;include/Cellerator/compiler.hh;src/CMakeLists.txt;tests/CMakeLists.txt;tools/CMakeLists.txt,,"Inspect the cited read scope, implement implement clang cuda action mapping in the isolated F04 lane, add the focused ce_ccp1_f04_002 gate, and publish a source-linked receipt."
